bin_number,bin_length,network
456225847,9,"VISA, CARTE_BANCAIRE"
456225828,9,"VISA, CARTE_BANCAIRE"
456225854,9,"VISA, CARTE_BANCAIRE"
456225814,9,"VISA, CARTE_BANCAIRE"
456225839,9,"VISA, CARTE_BANCAIRE"
456225812,9,"VISA, CARTE_BANCAIRE"
456225856,9,"VISA, CARTE_BANCAIRE"
456225858,9,"VISA, CARTE_BANCAIRE"
456273837,9,"VISA, CARTE_BANCAIRE"
456273805,9,"VISA, CARTE_BANCAIRE"
456225800,9,"VISA, CARTE_BANCAIRE"
469807817,9,"VISA, CARTE_BANCAIRE"
456225835,9,"VISA, CARTE_BANCAIRE"
469806806,9,"VISA, CARTE_BANCAIRE"
497641809,9,"VISA, CARTE_BANCAIRE"
456225821,9,"VISA, CARTE_BANCAIRE"
456225857,9,"VISA, CARTE_BANCAIRE"
456225823,9,"VISA, CARTE_BANCAIRE"
401006858,9,"VISA, CARTE_BANCAIRE"
456273852,9,"VISA, CARTE_BANCAIRE"
456273804,9,"VISA, CARTE_BANCAIRE"
469805832,9,"VISA, CARTE_BANCAIRE"
401006831,9,"VISA, CARTE_BANCAIRE"
401006824,9,"VISA, CARTE_BANCAIRE"
401006837,9,"VISA, CARTE_BANCAIRE"
469805859,9,"VISA, CARTE_BANCAIRE"
401006838,9,"VISA, CARTE_BANCAIRE"
401006806,9,"VISA, CARTE_BANCAIRE"
469804803,9,"VISA, CARTE_BANCAIRE"
469804802,9,"VISA, CARTE_BANCAIRE"
401006835,9,"VISA, CARTE_BANCAIRE"
469805830,9,"VISA, CARTE_BANCAIRE"
401006814,9,"VISA, CARTE_BANCAIRE"
469805805,9,"VISA, CARTE_BANCAIRE"
469807825,9,"VISA, CARTE_BANCAIRE"
469807836,9,"VISA, CARTE_BANCAIRE"
456225852,9,"VISA, CARTE_BANCAIRE"
456225833,9,"VISA, CARTE_BANCAIRE"
456273820,9,"VISA, CARTE_BANCAIRE"
456273838,9,"VISA, CARTE_BANCAIRE"
456273839,9,"VISA, CARTE_BANCAIRE"
401005851,9,"VISA, CARTE_BANCAIRE"
401005821,9,"VISA, CARTE_BANCAIRE"
401005811,9,"VISA, CARTE_BANCAIRE"
401005817,9,"VISA, CARTE_BANCAIRE"
401005859,9,"VISA, CARTE_BANCAIRE"
469830801,9,"VISA, CARTE_BANCAIRE"
469830813,9,"VISA, CARTE_BANCAIRE"
469830841,9,"VISA, CARTE_BANCAIRE"
469830822,9,"VISA, CARTE_BANCAIRE"
469830840,9,"VISA, CARTE_BANCAIRE"
469829806,9,"VISA, CARTE_BANCAIRE"
469830844,9,"VISA, CARTE_BANCAIRE"
469829818,9,"VISA, CARTE_BANCAIRE"
469829843,9,"VISA, CARTE_BANCAIRE"
469829832,9,"VISA, CARTE_BANCAIRE"
469829857,9,"VISA, CARTE_BANCAIRE"
497678808,9,"VISA, CARTE_BANCAIRE"
456211830,9,"VISA, CARTE_BANCAIRE"
456211840,9,"VISA, CARTE_BANCAIRE"
401006848,9,"VISA, CARTE_BANCAIRE"
469805821,9,"VISA, CARTE_BANCAIRE"
401006820,9,"VISA, CARTE_BANCAIRE"
401006846,9,"VISA, CARTE_BANCAIRE"
469805846,9,"VISA, CARTE_BANCAIRE"
469805857,9,"VISA, CARTE_BANCAIRE"
469805850,9,"VISA, CARTE_BANCAIRE"
469805820,9,"VISA, CARTE_BANCAIRE"
401006853,9,"VISA, CARTE_BANCAIRE"
469805812,9,"VISA, CARTE_BANCAIRE"
469805825,9,"VISA, CARTE_BANCAIRE"
456211854,9,"VISA, CARTE_BANCAIRE"
456274809,9,"VISA, CARTE_BANCAIRE"
456274848,9,"VISA, CARTE_BANCAIRE"
456274846,9,"VISA, CARTE_BANCAIRE"
456211846,9,"VISA, CARTE_BANCAIRE"
469807837,9,"VISA, CARTE_BANCAIRE"
469807845,9,"VISA, CARTE_BANCAIRE"
469807816,9,"VISA, CARTE_BANCAIRE"
401006830,9,"VISA, CARTE_BANCAIRE"
469806804,9,"VISA, CARTE_BANCAIRE"
469806809,9,"VISA, CARTE_BANCAIRE"
456273823,9,"VISA, CARTE_BANCAIRE"
456274831,9,"VISA, CARTE_BANCAIRE"
401006856,9,"VISA, CARTE_BANCAIRE"
469830833,9,"VISA, CARTE_BANCAIRE"
456211813,9,"VISA, CARTE_BANCAIRE"
456274818,9,"VISA, CARTE_BANCAIRE"
456225807,9,"VISA, CARTE_BANCAIRE"
456273806,9,"VISA, CARTE_BANCAIRE"
456273829,9,"VISA, CARTE_BANCAIRE"
497641807,9,"VISA, CARTE_BANCAIRE"
401006821,9,"VISA, CARTE_BANCAIRE"
401006834,9,"VISA, CARTE_BANCAIRE"
469805851,9,"VISA, CARTE_BANCAIRE"
497801380,9,"VISA, CARTE_BANCAIRE"
469830815,9,"VISA, CARTE_BANCAIRE"
469830852,9,"VISA, CARTE_BANCAIRE"
469830846,9,"VISA, CARTE_BANCAIRE"
469807812,9,"VISA, CARTE_BANCAIRE"
456225848,9,"VISA, CARTE_BANCAIRE"
469807848,9,"VISA, CARTE_BANCAIRE"
456273854,9,"VISA, CARTE_BANCAIRE"
456273810,9,"VISA, CARTE_BANCAIRE"
401006810,9,"VISA, CARTE_BANCAIRE"
401006826,9,"VISA, CARTE_BANCAIRE"
469805824,9,"VISA, CARTE_BANCAIRE"
469805841,9,"VISA, CARTE_BANCAIRE"
469805823,9,"VISA, CARTE_BANCAIRE"
401006812,9,"VISA, CARTE_BANCAIRE"
401005856,9,"VISA, CARTE_BANCAIRE"
401005832,9,"VISA, CARTE_BANCAIRE"
401005807,9,"VISA, CARTE_BANCAIRE"
401005857,9,"VISA, CARTE_BANCAIRE"
401005816,9,"VISA, CARTE_BANCAIRE"
469830811,9,"VISA, CARTE_BANCAIRE"
469830817,9,"VISA, CARTE_BANCAIRE"
456211802,9,"VISA, CARTE_BANCAIRE"
497678806,9,"VISA, CARTE_BANCAIRE"
456274811,9,"VISA, CARTE_BANCAIRE"
469807841,9,"VISA, CARTE_BANCAIRE"
401005825,9,"VISA, CARTE_BANCAIRE"
469829834,9,"VISA, CARTE_BANCAIRE"
401005854,9,"VISA, CARTE_BANCAIRE"
469829831,9,"VISA, CARTE_BANCAIRE"
469804806,9,"VISA, CARTE_BANCAIRE"
401006816,9,"VISA, CARTE_BANCAIRE"
469805829,9,"VISA, CARTE_BANCAIRE"
401006833,9,"VISA, CARTE_BANCAIRE"
456273847,9,"VISA, CARTE_BANCAIRE"
456273855,9,"VISA, CARTE_BANCAIRE"
469805806,9,"VISA, CARTE_BANCAIRE"
401006804,9,"VISA, CARTE_BANCAIRE"
469805827,9,"VISA, CARTE_BANCAIRE"
401005855,9,"VISA, CARTE_BANCAIRE"
469830837,9,"VISA, CARTE_BANCAIRE"
469830843,9,"VISA, CARTE_BANCAIRE"
469830854,9,"VISA, CARTE_BANCAIRE"
469829808,9,"VISA, CARTE_BANCAIRE"
469829816,9,"VISA, CARTE_BANCAIRE"
469829813,9,"VISA, CARTE_BANCAIRE"
469829850,9,"VISA, CARTE_BANCAIRE"
497678803,9,"VISA, CARTE_BANCAIRE"
456211827,9,"VISA, CARTE_BANCAIRE"
456274836,9,"VISA, CARTE_BANCAIRE"
456274808,9,"VISA, CARTE_BANCAIRE"
456274835,9,"VISA, CARTE_BANCAIRE"
456274829,9,"VISA, CARTE_BANCAIRE"
456225815,9,"VISA, CARTE_BANCAIRE"
456273812,9,"VISA, CARTE_BANCAIRE"
456273830,9,"VISA, CARTE_BANCAIRE"
456273858,9,"VISA, CARTE_BANCAIRE"
469805804,9,"VISA, CARTE_BANCAIRE"
469805816,9,"VISA, CARTE_BANCAIRE"
469805808,9,"VISA, CARTE_BANCAIRE"
401006855,9,"VISA, CARTE_BANCAIRE"
469805838,9,"VISA, CARTE_BANCAIRE"
401006817,9,"VISA, CARTE_BANCAIRE"
469805803,9,"VISA, CARTE_BANCAIRE"
469805814,9,"VISA, CARTE_BANCAIRE"
469830824,9,"VISA, CARTE_BANCAIRE"
469829827,9,"VISA, CARTE_BANCAIRE"
469829833,9,"VISA, CARTE_BANCAIRE"
456211817,9,"VISA, CARTE_BANCAIRE"
456211818,9,"VISA, CARTE_BANCAIRE"
456274803,9,"VISA, CARTE_BANCAIRE"
469807835,9,"VISA, CARTE_BANCAIRE"
469807840,9,"VISA, CARTE_BANCAIRE"
456225813,9,"VISA, CARTE_BANCAIRE"
456225834,9,"VISA, CARTE_BANCAIRE"
456225817,9,"VISA, CARTE_BANCAIRE"
455679802,9,"VISA, CARTE_BANCAIRE"
401005806,9,"VISA, CARTE_BANCAIRE"
469830807,9,"VISA, CARTE_BANCAIRE"
469830816,9,"VISA, CARTE_BANCAIRE"
469829837,9,"VISA, CARTE_BANCAIRE"
469829811,9,"VISA, CARTE_BANCAIRE"
469829856,9,"VISA, CARTE_BANCAIRE"
469830834,9,"VISA, CARTE_BANCAIRE"
469829812,9,"VISA, CARTE_BANCAIRE"
469830805,9,"VISA, CARTE_BANCAIRE"
401005845,9,"VISA, CARTE_BANCAIRE"
401005838,9,"VISA, CARTE_BANCAIRE"
401005849,9,"VISA, CARTE_BANCAIRE"
469830831,9,"VISA, CARTE_BANCAIRE"
469829805,9,"VISA, CARTE_BANCAIRE"
469829828,9,"VISA, CARTE_BANCAIRE"
469829854,9,"VISA, CARTE_BANCAIRE"
469829817,9,"VISA, CARTE_BANCAIRE"
497801110,9,"VISA, CARTE_BANCAIRE"
456211858,9,"VISA, CARTE_BANCAIRE"
469807813,9,"VISA, CARTE_BANCAIRE"
456225827,9,"VISA, CARTE_BANCAIRE"
456225831,9,"VISA, CARTE_BANCAIRE"
456273845,9,"VISA, CARTE_BANCAIRE"
456273832,9,"VISA, CARTE_BANCAIRE"
456274828,9,"VISA, CARTE_BANCAIRE"
469805856,9,"VISA, CARTE_BANCAIRE"
469805809,9,"VISA, CARTE_BANCAIRE"
401005843,9,"VISA, CARTE_BANCAIRE"
401005848,9,"VISA, CARTE_BANCAIRE"
456274853,9,"VISA, CARTE_BANCAIRE"
456274827,9,"VISA, CARTE_BANCAIRE"
456211828,9,"VISA, CARTE_BANCAIRE"
456274821,9,"VISA, CARTE_BANCAIRE"
469807800,9,"VISA, CARTE_BANCAIRE"
469807844,9,"VISA, CARTE_BANCAIRE"
456225826,9,"VISA, CARTE_BANCAIRE"
469807856,9,"VISA, CARTE_BANCAIRE"
456273814,9,"VISA, CARTE_BANCAIRE"
497641802,9,"VISA, CARTE_BANCAIRE"
469804807,9,"VISA, CARTE_BANCAIRE"
401005847,9,"VISA, CARTE_BANCAIRE"
469830857,9,"VISA, CARTE_BANCAIRE"
469829804,9,"VISA, CARTE_BANCAIRE"
469829848,9,"VISA, CARTE_BANCAIRE"
456274851,9,"VISA, CARTE_BANCAIRE"
469807807,9,"VISA, CARTE_BANCAIRE"
469807847,9,"VISA, CARTE_BANCAIRE"
456225805,9,"VISA, CARTE_BANCAIRE"
456273833,9,"VISA, CARTE_BANCAIRE"
456273800,9,"VISA, CARTE_BANCAIRE"
497641804,9,"VISA, CARTE_BANCAIRE"
469807809,9,"VISA, CARTE_BANCAIRE"
469807811,9,"VISA, CARTE_BANCAIRE"
469807818,9,"VISA, CARTE_BANCAIRE"
469807808,9,"VISA, CARTE_BANCAIRE"
469807852,9,"VISA, CARTE_BANCAIRE"
456225841,9,"VISA, CARTE_BANCAIRE"
469807858,9,"VISA, CARTE_BANCAIRE"
456225810,9,"VISA, CARTE_BANCAIRE"
456225830,9,"VISA, CARTE_BANCAIRE"
469807843,9,"VISA, CARTE_BANCAIRE"
469807833,9,"VISA, CARTE_BANCAIRE"
469807839,9,"VISA, CARTE_BANCAIRE"
469807854,9,"VISA, CARTE_BANCAIRE"
456225836,9,"VISA, CARTE_BANCAIRE"
456225816,9,"VISA, CARTE_BANCAIRE"
401005810,9,"VISA, CARTE_BANCAIRE"
401005840,9,"VISA, CARTE_BANCAIRE"
469830800,9,"VISA, CARTE_BANCAIRE"
469829814,9,"VISA, CARTE_BANCAIRE"
469830848,9,"VISA, CARTE_BANCAIRE"
456211805,9,"VISA, CARTE_BANCAIRE"
456274843,9,"VISA, CARTE_BANCAIRE"
456211812,9,"VISA, CARTE_BANCAIRE"
456274852,9,"VISA, CARTE_BANCAIRE"
456225846,9,"VISA, CARTE_BANCAIRE"
469807814,9,"VISA, CARTE_BANCAIRE"
456273842,9,"VISA, CARTE_BANCAIRE"
456273802,9,"VISA, CARTE_BANCAIRE"
401006839,9,"VISA, CARTE_BANCAIRE"
401006845,9,"VISA, CARTE_BANCAIRE"
469806808,9,"VISA, CARTE_BANCAIRE"
401006828,9,"VISA, CARTE_BANCAIRE"
401006818,9,"VISA, CARTE_BANCAIRE"
469805837,9,"VISA, CARTE_BANCAIRE"
401006857,9,"VISA, CARTE_BANCAIRE"
469805815,9,"VISA, CARTE_BANCAIRE"
469805835,9,"VISA, CARTE_BANCAIRE"
497641808,9,"VISA, CARTE_BANCAIRE"
401006844,9,"VISA, CARTE_BANCAIRE"
469805826,9,"VISA, CARTE_BANCAIRE"
469805843,9,"VISA, CARTE_BANCAIRE"
469805855,9,"VISA, CARTE_BANCAIRE"
456273826,9,"VISA, CARTE_BANCAIRE"
469805840,9,"VISA, CARTE_BANCAIRE"
401006843,9,"VISA, CARTE_BANCAIRE"
456273851,9,"VISA, CARTE_BANCAIRE"
401006807,9,"VISA, CARTE_BANCAIRE"
456273813,9,"VISA, CARTE_BANCAIRE"
469804801,9,"VISA, CARTE_BANCAIRE"
469805853,9,"VISA, CARTE_BANCAIRE"
401006813,9,"VISA, CARTE_BANCAIRE"
455679803,9,"VISA, CARTE_BANCAIRE"
455679807,9,"VISA, CARTE_BANCAIRE"
469829838,9,"VISA, CARTE_BANCAIRE"
469829826,9,"VISA, CARTE_BANCAIRE"
469830810,9,"VISA, CARTE_BANCAIRE"
497678802,9,"VISA, CARTE_BANCAIRE"
456211851,9,"VISA, CARTE_BANCAIRE"
456274857,9,"VISA, CARTE_BANCAIRE"
456211820,9,"VISA, CARTE_BANCAIRE"
469807806,9,"VISA, CARTE_BANCAIRE"
469807824,9,"VISA, CARTE_BANCAIRE"
469807826,9,"VISA, CARTE_BANCAIRE"
469807815,9,"VISA, CARTE_BANCAIRE"
456225859,9,"VISA, CARTE_BANCAIRE"
469807849,9,"VISA, CARTE_BANCAIRE"
456225806,9,"VISA, CARTE_BANCAIRE"
456225851,9,"VISA, CARTE_BANCAIRE"
456225801,9,"VISA, CARTE_BANCAIRE"
497641805,9,"VISA, CARTE_BANCAIRE"
456273857,9,"VISA, CARTE_BANCAIRE"
469805817,9,"VISA, CARTE_BANCAIRE"
401006854,9,"VISA, CARTE_BANCAIRE"
469805822,9,"VISA, CARTE_BANCAIRE"
456211834,9,"VISA, CARTE_BANCAIRE"
456274802,9,"VISA, CARTE_BANCAIRE"
456274841,9,"VISA, CARTE_BANCAIRE"
456274824,9,"VISA, CARTE_BANCAIRE"
497678800,9,"VISA, CARTE_BANCAIRE"
456274838,9,"VISA, CARTE_BANCAIRE"
456274856,9,"VISA, CARTE_BANCAIRE"
456225855,9,"VISA, CARTE_BANCAIRE"
456225804,9,"VISA, CARTE_BANCAIRE"
456225853,9,"VISA, CARTE_BANCAIRE"
456225809,9,"VISA, CARTE_BANCAIRE"
469807831,9,"VISA, CARTE_BANCAIRE"
456273850,9,"VISA, CARTE_BANCAIRE"
456273817,9,"VISA, CARTE_BANCAIRE"
456273859,9,"VISA, CARTE_BANCAIRE"
469805811,9,"VISA, CARTE_BANCAIRE"
456273811,9,"VISA, CARTE_BANCAIRE"
401006823,9,"VISA, CARTE_BANCAIRE"
469805810,9,"VISA, CARTE_BANCAIRE"
401006822,9,"VISA, CARTE_BANCAIRE"
469805839,9,"VISA, CARTE_BANCAIRE"
456273848,9,"VISA, CARTE_BANCAIRE"
456273853,9,"VISA, CARTE_BANCAIRE"
469805842,9,"VISA, CARTE_BANCAIRE"
456273822,9,"VISA, CARTE_BANCAIRE"
469804805,9,"VISA, CARTE_BANCAIRE"
401006841,9,"VISA, CARTE_BANCAIRE"
469804809,9,"VISA, CARTE_BANCAIRE"
456211835,9,"VISA, CARTE_BANCAIRE"
456274854,9,"VISA, CARTE_BANCAIRE"
456274845,9,"VISA, CARTE_BANCAIRE"
456274810,9,"VISA, CARTE_BANCAIRE"
469807850,9,"VISA, CARTE_BANCAIRE"
456273843,9,"VISA, CARTE_BANCAIRE"
469805801,9,"VISA, CARTE_BANCAIRE"
469805854,9,"VISA, CARTE_BANCAIRE"
469805844,9,"VISA, CARTE_BANCAIRE"
456273821,9,"VISA, CARTE_BANCAIRE"
469805833,9,"VISA, CARTE_BANCAIRE"
456225818,9,"VISA, CARTE_BANCAIRE"
469807855,9,"VISA, CARTE_BANCAIRE"
469805852,9,"VISA, CARTE_BANCAIRE"
469805847,9,"VISA, CARTE_BANCAIRE"
456273827,9,"VISA, CARTE_BANCAIRE"
469806801,9,"VISA, CARTE_BANCAIRE"
401005830,9,"VISA, CARTE_BANCAIRE"
401005824,9,"VISA, CARTE_BANCAIRE"
469830814,9,"VISA, CARTE_BANCAIRE"
469829821,9,"VISA, CARTE_BANCAIRE"
456211800,9,"VISA, CARTE_BANCAIRE"
456211852,9,"VISA, CARTE_BANCAIRE"
456274812,9,"VISA, CARTE_BANCAIRE"
456274855,9,"VISA, CARTE_BANCAIRE"
456211815,9,"VISA, CARTE_BANCAIRE"
456274822,9,"VISA, CARTE_BANCAIRE"
456274825,9,"VISA, CARTE_BANCAIRE"
456211859,9,"VISA, CARTE_BANCAIRE"
456225811,9,"VISA, CARTE_BANCAIRE"
456273808,9,"VISA, CARTE_BANCAIRE"
469830849,9,"VISA, CARTE_BANCAIRE"
469829810,9,"VISA, CARTE_BANCAIRE"
469829829,9,"VISA, CARTE_BANCAIRE"
469829852,9,"VISA, CARTE_BANCAIRE"
456211807,9,"VISA, CARTE_BANCAIRE"
469807820,9,"VISA, CARTE_BANCAIRE"
469807822,9,"VISA, CARTE_BANCAIRE"
469807805,9,"VISA, CARTE_BANCAIRE"
401005808,9,"VISA, CARTE_BANCAIRE"
469830845,9,"VISA, CARTE_BANCAIRE"
469829802,9,"VISA, CARTE_BANCAIRE"
469829841,9,"VISA, CARTE_BANCAIRE"
456211814,9,"VISA, CARTE_BANCAIRE"
456211824,9,"VISA, CARTE_BANCAIRE"
469807853,9,"VISA, CARTE_BANCAIRE"
469807823,9,"VISA, CARTE_BANCAIRE"
456273828,9,"VISA, CARTE_BANCAIRE"
401006809,9,"VISA, CARTE_BANCAIRE"
401005805,9,"VISA, CARTE_BANCAIRE"
401005842,9,"VISA, CARTE_BANCAIRE"
469830828,9,"VISA, CARTE_BANCAIRE"
401006847,9,"VISA, CARTE_BANCAIRE"
401006815,9,"VISA, CARTE_BANCAIRE"
401005841,9,"VISA, CARTE_BANCAIRE"
469830819,9,"VISA, CARTE_BANCAIRE"
469830847,9,"VISA, CARTE_BANCAIRE"
401006851,9,"VISA, CARTE_BANCAIRE"
469805802,9,"VISA, CARTE_BANCAIRE"
469805819,9,"VISA, CARTE_BANCAIRE"
469805828,9,"VISA, CARTE_BANCAIRE"
455679806,9,"VISA, CARTE_BANCAIRE"
401005820,9,"VISA, CARTE_BANCAIRE"
401005834,9,"VISA, CARTE_BANCAIRE"
497678809,9,"VISA, CARTE_BANCAIRE"
456211803,9,"VISA, CARTE_BANCAIRE"
456211823,9,"VISA, CARTE_BANCAIRE"
469807803,9,"VISA, CARTE_BANCAIRE"
456225845,9,"VISA, CARTE_BANCAIRE"
456225842,9,"VISA, CARTE_BANCAIRE"
456225838,9,"VISA, CARTE_BANCAIRE"
401006825,9,"VISA, CARTE_BANCAIRE"
469805845,9,"VISA, CARTE_BANCAIRE"
401005858,9,"VISA, CARTE_BANCAIRE"
401005835,9,"VISA, CARTE_BANCAIRE"
469829801,9,"VISA, CARTE_BANCAIRE"
401005818,9,"VISA, CARTE_BANCAIRE"
469829825,9,"VISA, CARTE_BANCAIRE"
401005822,9,"VISA, CARTE_BANCAIRE"
456211809,9,"VISA, CARTE_BANCAIRE"
456274834,9,"VISA, CARTE_BANCAIRE"
456211847,9,"VISA, CARTE_BANCAIRE"
456274839,9,"VISA, CARTE_BANCAIRE"
456225824,9,"VISA, CARTE_BANCAIRE"
456225829,9,"VISA, CARTE_BANCAIRE"
456273818,9,"VISA, CARTE_BANCAIRE"
456273849,9,"VISA, CARTE_BANCAIRE"
456273840,9,"VISA, CARTE_BANCAIRE"
401006840,9,"VISA, CARTE_BANCAIRE"
401006811,9,"VISA, CARTE_BANCAIRE"
469804804,9,"VISA, CARTE_BANCAIRE"
401006836,9,"VISA, CARTE_BANCAIRE"
455679805,9,"VISA, CARTE_BANCAIRE"
455679800,9,"VISA, CARTE_BANCAIRE"
469830820,9,"VISA, CARTE_BANCAIRE"
469830856,9,"VISA, CARTE_BANCAIRE"
469829830,9,"VISA, CARTE_BANCAIRE"
456211808,9,"VISA, CARTE_BANCAIRE"
456274801,9,"VISA, CARTE_BANCAIRE"
401005823,9,"VISA, CARTE_BANCAIRE"
469830839,9,"VISA, CARTE_BANCAIRE"
469829803,9,"VISA, CARTE_BANCAIRE"
469807804,9,"VISA, CARTE_BANCAIRE"
456211829,9,"VISA, CARTE_BANCAIRE"
469807851,9,"VISA, CARTE_BANCAIRE"
456225840,9,"VISA, CARTE_BANCAIRE"
469805834,9,"VISA, CARTE_BANCAIRE"
401006819,9,"VISA, CARTE_BANCAIRE"
469805807,9,"VISA, CARTE_BANCAIRE"
401006832,9,"VISA, CARTE_BANCAIRE"
401006805,9,"VISA, CARTE_BANCAIRE"
401005828,9,"VISA, CARTE_BANCAIRE"
469829815,9,"VISA, CARTE_BANCAIRE"
401005813,9,"VISA, CARTE_BANCAIRE"
401005844,9,"VISA, CARTE_BANCAIRE"
469830806,9,"VISA, CARTE_BANCAIRE"
469830850,9,"VISA, CARTE_BANCAIRE"
469830859,9,"VISA, CARTE_BANCAIRE"
469830818,9,"VISA, CARTE_BANCAIRE"
469829844,9,"VISA, CARTE_BANCAIRE"
469806805,9,"VISA, CARTE_BANCAIRE"
456273834,9,"VISA, CARTE_BANCAIRE"
469805813,9,"VISA, CARTE_BANCAIRE"
401006827,9,"VISA, CARTE_BANCAIRE"
456273815,9,"VISA, CARTE_BANCAIRE"
401006829,9,"VISA, CARTE_BANCAIRE"
401006808,9,"VISA, CARTE_BANCAIRE"
469805849,9,"VISA, CARTE_BANCAIRE"
469805848,9,"VISA, CARTE_BANCAIRE"
456273809,9,"VISA, CARTE_BANCAIRE"
469804800,9,"VISA, CARTE_BANCAIRE"
401005809,9,"VISA, CARTE_BANCAIRE"
401005829,9,"VISA, CARTE_BANCAIRE"
469829835,9,"VISA, CARTE_BANCAIRE"
456211848,9,"VISA, CARTE_BANCAIRE"
456211841,9,"VISA, CARTE_BANCAIRE"
456274844,9,"VISA, CARTE_BANCAIRE"
469805831,9,"VISA, CARTE_BANCAIRE"
401006859,9,"VISA, CARTE_BANCAIRE"
469829819,9,"VISA, CARTE_BANCAIRE"
469829842,9,"VISA, CARTE_BANCAIRE"
469829858,9,"VISA, CARTE_BANCAIRE"
401005826,9,"VISA, CARTE_BANCAIRE"
469829809,9,"VISA, CARTE_BANCAIRE"
401005853,9,"VISA, CARTE_BANCAIRE"
401005827,9,"VISA, CARTE_BANCAIRE"
469830829,9,"VISA, CARTE_BANCAIRE"
469830804,9,"VISA, CARTE_BANCAIRE"
469830825,9,"VISA, CARTE_BANCAIRE"
456274842,9,"VISA, CARTE_BANCAIRE"
456274826,9,"VISA, CARTE_BANCAIRE"
456274819,9,"VISA, CARTE_BANCAIRE"
456211853,9,"VISA, CARTE_BANCAIRE"
469829823,9,"VISA, CARTE_BANCAIRE"
469829836,9,"VISA, CARTE_BANCAIRE"
469829855,9,"VISA, CARTE_BANCAIRE"
401005804,9,"VISA, CARTE_BANCAIRE"
469830802,9,"VISA, CARTE_BANCAIRE"
456211811,9,"VISA, CARTE_BANCAIRE"
456211837,9,"VISA, CARTE_BANCAIRE"
456211839,9,"VISA, CARTE_BANCAIRE"
456225849,9,"VISA, CARTE_BANCAIRE"
456225803,9,"VISA, CARTE_BANCAIRE"
469804808,9,"VISA, CARTE_BANCAIRE"
469806802,9,"VISA, CARTE_BANCAIRE"
456273824,9,"VISA, CARTE_BANCAIRE"
469807830,9,"VISA, CARTE_BANCAIRE"
469806807,9,"VISA, CARTE_BANCAIRE"
469805800,9,"VISA, CARTE_BANCAIRE"
497678801,9,"VISA, CARTE_BANCAIRE"
456211831,9,"VISA, CARTE_BANCAIRE"
456211836,9,"VISA, CARTE_BANCAIRE"
456211810,9,"VISA, CARTE_BANCAIRE"
456211806,9,"VISA, CARTE_BANCAIRE"
456274817,9,"VISA, CARTE_BANCAIRE"
456274806,9,"VISA, CARTE_BANCAIRE"
456274807,9,"VISA, CARTE_BANCAIRE"
469807801,9,"VISA, CARTE_BANCAIRE"
456225802,9,"VISA, CARTE_BANCAIRE"
456273819,9,"VISA, CARTE_BANCAIRE"
456273846,9,"VISA, CARTE_BANCAIRE"
497641801,9,"VISA, CARTE_BANCAIRE"
401006850,9,"VISA, CARTE_BANCAIRE"
497641806,9,"VISA, CARTE_BANCAIRE"
456273807,9,"VISA, CARTE_BANCAIRE"
455679809,9,"VISA, CARTE_BANCAIRE"
456274804,9,"VISA, CARTE_BANCAIRE"
456225844,9,"VISA, CARTE_BANCAIRE"
469806800,9,"VISA, CARTE_BANCAIRE"
456273836,9,"VISA, CARTE_BANCAIRE"
456273831,9,"VISA, CARTE_BANCAIRE"
456225808,9,"VISA, CARTE_BANCAIRE"
456273816,9,"VISA, CARTE_BANCAIRE"
456273841,9,"VISA, CARTE_BANCAIRE"
456211856,9,"VISA, CARTE_BANCAIRE"
456274849,9,"VISA, CARTE_BANCAIRE"
456211845,9,"VISA, CARTE_BANCAIRE"
456274815,9,"VISA, CARTE_BANCAIRE"
456211819,9,"VISA, CARTE_BANCAIRE"
497355738,9,"VISA, CARTE_BANCAIRE"
497650297,9,"VISA, CARTE_BANCAIRE"
497650351,9,"VISA, CARTE_BANCAIRE"
497365200,9,"VISA, CARTE_BANCAIRE"
497270135,9,"VISA, CARTE_BANCAIRE"
499032354,9,"VISA, CARTE_BANCAIRE"
499032082,9,"VISA, CARTE_BANCAIRE"
499032470,9,"VISA, CARTE_BANCAIRE"
499032380,9,"VISA, CARTE_BANCAIRE"
465477988,9,"VISA, CARTE_BANCAIRE"
499032782,9,"VISA, CARTE_BANCAIRE"
499032088,9,"VISA, CARTE_BANCAIRE"
456245600,9,"VISA, CARTE_BANCAIRE"
497338292,9,"VISA, CARTE_BANCAIRE"
497908608,9,"VISA, CARTE_BANCAIRE"
513275005,9,"MASTER, CARTE_BANCAIRE"
448414833,9,"VISA, CARTE_BANCAIRE"
448414813,9,"VISA, CARTE_BANCAIRE"
497709017,9,"VISA, CARTE_BANCAIRE"
456169799,9,"VISA, CARTE_BANCAIRE"
499032041,9,"VISA, CARTE_BANCAIRE"
513513202,9,"MASTER, CARTE_BANCAIRE"
513513235,9,"MASTER, CARTE_BANCAIRE"
497422209,9,"VISA, CARTE_BANCAIRE"
456100300,9,"VISA, CARTE_BANCAIRE"
497650355,9,"VISA, CARTE_BANCAIRE"
497159900,9,"VISA, CARTE_BANCAIRE"
456165601,9,"VISA, CARTE_BANCAIRE"
497365201,9,"VISA, CARTE_BANCAIRE"
497988076,9,"VISA, CARTE_BANCAIRE"
497990986,9,"VISA, CARTE_BANCAIRE"
497160017,9,"VISA, CARTE_BANCAIRE"
497270133,9,"VISA, CARTE_BANCAIRE"
497990608,9,"VISA, CARTE_BANCAIRE"
497990294,9,"VISA, CARTE_BANCAIRE"
