bin_number,bin_length,cartes_bancaires_network,active_merchant_network,bin_to_store_in_active_merchant
497424808,9,"VISA, CARTE_BANCAIRE",visa,497424
497422709,9,"VISA, CARTE_BANCAIRE",visa,497422
477182936,9,"VISA, CARTE_BANCAIRE",visa,477182
477182911,9,"VISA, CARTE_BANCAIRE",visa,477182
477182912,9,"VISA, CARTE_BANCAIRE",visa,477182
477182971,9,"VISA, CARTE_BANCAIRE",visa,477182
513539846,9,"MASTER, CARTE_BANCAIRE",master,513539
513539866,9,"MASTER, CARTE_BANCAIRE",master,513539
497946496,9,"VISA, CARTE_BANCAIRE",visa,497946
497427478,9,"VISA, CARTE_BANCAIRE",visa,497427
497437834,9,"VISA, CARTE_BANCAIRE",visa,497437
497810100,9,"VISA, CARTE_BANCAIRE",visa,497810
497424856,9,"VISA, CARTE_BANCAIRE",visa,497424
513539868,9,"MASTER, CARTE_BANCAIRE",master,513539
513539847,9,"MASTER, CARTE_BANCAIRE",master,513539
497424819,9,"VISA, CARTE_BANCAIRE",visa,497424
497422778,9,"VISA, CARTE_BANCAIRE",visa,497422
497817100,9,"VISA, CARTE_BANCAIRE",visa,497817
477182931,9,"VISA, CARTE_BANCAIRE",visa,477182
497575384,9,"VISA, CARTE_BANCAIRE",visa,497575
497575456,9,"VISA, CARTE_BANCAIRE",visa,497575
497575446,9,"VISA, CARTE_BANCAIRE",visa,497575
497575441,9,"VISA, CARTE_BANCAIRE",visa,497575
497829100,9,"VISA, CARTE_BANCAIRE",visa,497829
497302971,9,CARTE_BANCAIRE,visa,497302
529542010,9,"MASTER, CARTE_BANCAIRE",master,529542
455673082,9,"VISA, CARTE_BANCAIRE",visa,455673
477182985,9,"VISA, CARTE_BANCAIRE",visa,477182
477182239,9,"VISA, CARTE_BANCAIRE",visa,477182
477182946,9,"VISA, CARTE_BANCAIRE",visa,477182
477182957,9,"VISA, CARTE_BANCAIRE",visa,477182
497301977,9,"VISA, CARTE_BANCAIRE",visa,497301
513642436,9,"MASTER, CARTE_BANCAIRE",master,513642
477182989,9,"VISA, CARTE_BANCAIRE",visa,477182
477182267,9,"VISA, CARTE_BANCAIRE",visa,477182
477182903,9,"VISA, CARTE_BANCAIRE",visa,477182
477182967,9,"VISA, CARTE_BANCAIRE",visa,477182
477182948,9,"VISA, CARTE_BANCAIRE",visa,477182
477182953,9,"VISA, CARTE_BANCAIRE",visa,477182
513642415,9,"MASTER, CARTE_BANCAIRE",master,513642
477182941,9,"VISA, CARTE_BANCAIRE",visa,477182
477182918,9,"VISA, CARTE_BANCAIRE",visa,477182
497822100,9,"VISA, CARTE_BANCAIRE",visa,497822
497301972,9,"VISA, CARTE_BANCAIRE",visa,497301
513642414,9,"MASTER, CARTE_BANCAIRE",master,513642
513642410,9,"MASTER, CARTE_BANCAIRE",master,513642
513642412,9,"MASTER, CARTE_BANCAIRE",master,513642
513642417,9,"MASTER, CARTE_BANCAIRE",master,513642
513642438,9,"MASTER, CARTE_BANCAIRE",master,513642
477186737,9,"VISA, CARTE_BANCAIRE",visa,477186
477186770,9,"VISA, CARTE_BANCAIRE",visa,477186
477186732,9,"VISA, CARTE_BANCAIRE",visa,477186
497575335,9,"VISA, CARTE_BANCAIRE",visa,497575
497575403,9,"VISA, CARTE_BANCAIRE",visa,497575
497575370,9,"VISA, CARTE_BANCAIRE",visa,497575
497575381,9,"VISA, CARTE_BANCAIRE",visa,497575
497575385,9,"VISA, CARTE_BANCAIRE",visa,497575
497575414,9,"VISA, CARTE_BANCAIRE",visa,497575
497575312,9,"VISA, CARTE_BANCAIRE",visa,497575
497575346,9,"VISA, CARTE_BANCAIRE",visa,497575
497575372,9,"VISA, CARTE_BANCAIRE",visa,497575
497575412,9,"VISA, CARTE_BANCAIRE",visa,497575
497575433,9,"VISA, CARTE_BANCAIRE",visa,497575
497575464,9,"VISA, CARTE_BANCAIRE",visa,497575
497575444,9,"VISA, CARTE_BANCAIRE",visa,497575
497575386,9,"VISA, CARTE_BANCAIRE",visa,497575
497575375,9,"VISA, CARTE_BANCAIRE",visa,497575
497575377,9,"VISA, CARTE_BANCAIRE",visa,497575
497575485,9,"VISA, CARTE_BANCAIRE",visa,497575
497575462,9,"VISA, CARTE_BANCAIRE",visa,497575
497575430,9,"VISA, CARTE_BANCAIRE",visa,497575
497575337,9,"VISA, CARTE_BANCAIRE",visa,497575
497575353,9,"VISA, CARTE_BANCAIRE",visa,497575
497575405,9,"VISA, CARTE_BANCAIRE",visa,497575
497575415,9,"VISA, CARTE_BANCAIRE",visa,497575
497575302,9,"VISA, CARTE_BANCAIRE",visa,497575
497575388,9,"VISA, CARTE_BANCAIRE",visa,497575
477186786,9,"VISA, CARTE_BANCAIRE",visa,477186
477186710,9,"VISA, CARTE_BANCAIRE",visa,477186
477186766,9,"VISA, CARTE_BANCAIRE",visa,477186
477186741,9,"VISA, CARTE_BANCAIRE",visa,477186
497575306,9,"VISA, CARTE_BANCAIRE",visa,497575
497575443,9,"VISA, CARTE_BANCAIRE",visa,497575
497575345,9,"VISA, CARTE_BANCAIRE",visa,497575
497575411,9,"VISA, CARTE_BANCAIRE",visa,497575
497575363,9,"VISA, CARTE_BANCAIRE",visa,497575
497988129,9,"VISA, CARTE_BANCAIRE",visa,497988
497575359,9,"VISA, CARTE_BANCAIRE",visa,497575
497575481,9,"VISA, CARTE_BANCAIRE",visa,497575
497575431,9,"VISA, CARTE_BANCAIRE",visa,497575
497575301,9,"VISA, CARTE_BANCAIRE",visa,497575
497575343,9,"VISA, CARTE_BANCAIRE",visa,497575
497575404,9,"VISA, CARTE_BANCAIRE",visa,497575
497575418,9,"VISA, CARTE_BANCAIRE",visa,497575
497575318,9,"VISA, CARTE_BANCAIRE",visa,497575
497575371,9,"VISA, CARTE_BANCAIRE",visa,497575
497575471,9,"VISA, CARTE_BANCAIRE",visa,497575
497575453,9,"VISA, CARTE_BANCAIRE",visa,497575
497575476,9,"VISA, CARTE_BANCAIRE",visa,497575
477186239,9,"VISA, CARTE_BANCAIRE",visa,477186
477186782,9,"VISA, CARTE_BANCAIRE",visa,477186
477186712,9,"VISA, CARTE_BANCAIRE",visa,477186
497575362,9,"VISA, CARTE_BANCAIRE",visa,497575
497575417,9,"VISA, CARTE_BANCAIRE",visa,497575
477186238,9,"VISA, CARTE_BANCAIRE",visa,477186
477186278,9,"VISA, CARTE_BANCAIRE",visa,477186
477186776,9,"VISA, CARTE_BANCAIRE",visa,477186
455670009,9,"VISA, CARTE_BANCAIRE",visa,455670
497575483,9,"VISA, CARTE_BANCAIRE",visa,497575
497575457,9,"VISA, CARTE_BANCAIRE",visa,497575
455670000,9,"VISA, CARTE_BANCAIRE",visa,455670
497575341,9,"VISA, CARTE_BANCAIRE",visa,497575
497575360,9,"VISA, CARTE_BANCAIRE",visa,497575
497575378,9,"VISA, CARTE_BANCAIRE",visa,497575
497575402,9,"VISA, CARTE_BANCAIRE",visa,497575
497575437,9,"VISA, CARTE_BANCAIRE",visa,497575
477186266,9,"VISA, CARTE_BANCAIRE",visa,477186
477186785,9,"VISA, CARTE_BANCAIRE",visa,477186
477186748,9,"VISA, CARTE_BANCAIRE",visa,477186
477186219,9,"VISA, CARTE_BANCAIRE",visa,477186
477186706,9,"VISA, CARTE_BANCAIRE",visa,477186
455670182,9,"VISA, CARTE_BANCAIRE",visa,455670
477186276,9,"VISA, CARTE_BANCAIRE",visa,477186
477186771,9,"VISA, CARTE_BANCAIRE",visa,477186
477186745,9,"VISA, CARTE_BANCAIRE",visa,477186
477186738,9,"VISA, CARTE_BANCAIRE",visa,477186
477186703,9,"VISA, CARTE_BANCAIRE",visa,477186
477186778,9,"VISA, CARTE_BANCAIRE",visa,477186
477186735,9,"VISA, CARTE_BANCAIRE",visa,477186
477186733,9,"VISA, CARTE_BANCAIRE",visa,477186
477186736,9,"VISA, CARTE_BANCAIRE",visa,477186
477186753,9,"VISA, CARTE_BANCAIRE",visa,477186
477186256,9,"VISA, CARTE_BANCAIRE",visa,477186
455670007,9,"VISA, CARTE_BANCAIRE",visa,455670
477182219,9,"VISA, CARTE_BANCAIRE",visa,477182
477182945,9,"VISA, CARTE_BANCAIRE",visa,477182
477182977,9,"VISA, CARTE_BANCAIRE",visa,477182
477182930,9,"VISA, CARTE_BANCAIRE",visa,477182
477182235,9,"VISA, CARTE_BANCAIRE",visa,477182
477182257,9,"VISA, CARTE_BANCAIRE",visa,477182
477182268,9,"VISA, CARTE_BANCAIRE",visa,477182
477182980,9,"VISA, CARTE_BANCAIRE",visa,477182
477182287,9,"VISA, CARTE_BANCAIRE",visa,477182
477182932,9,"VISA, CARTE_BANCAIRE",visa,477182
477182956,9,"VISA, CARTE_BANCAIRE",visa,477182
477182970,9,"VISA, CARTE_BANCAIRE",visa,477182
477182909,9,"VISA, CARTE_BANCAIRE",visa,477182
477186775,9,"VISA, CARTE_BANCAIRE",visa,477186
477186731,9,"VISA, CARTE_BANCAIRE",visa,477186
455670180,9,"VISA, CARTE_BANCAIRE",visa,455670
497631299,9,"VISA, CARTE_BANCAIRE",visa,497631
477182949,9,"VISA, CARTE_BANCAIRE",visa,477182
477182908,9,"VISA, CARTE_BANCAIRE",visa,477182
477182278,9,"VISA, CARTE_BANCAIRE",visa,477182
477182919,9,"VISA, CARTE_BANCAIRE",visa,477182
477182902,9,"VISA, CARTE_BANCAIRE",visa,477182
477186257,9,"VISA, CARTE_BANCAIRE",visa,477186
477186784,9,"VISA, CARTE_BANCAIRE",visa,477186
477186713,9,"VISA, CARTE_BANCAIRE",visa,477186
477182981,9,"VISA, CARTE_BANCAIRE",visa,477182
477182236,9,"VISA, CARTE_BANCAIRE",visa,477182
477182933,9,"VISA, CARTE_BANCAIRE",visa,477182
477186268,9,"VISA, CARTE_BANCAIRE",visa,477186
477186780,9,"VISA, CARTE_BANCAIRE",visa,477186
477186730,9,"VISA, CARTE_BANCAIRE",visa,477186
477182202,9,"VISA, CARTE_BANCAIRE",visa,477182
477182975,9,"VISA, CARTE_BANCAIRE",visa,477182
477182937,9,"VISA, CARTE_BANCAIRE",visa,477182
529314019,9,"MASTER, CARTE_BANCAIRE",master,529314
529314028,9,"MASTER, CARTE_BANCAIRE",master,529314
477186744,9,"VISA, CARTE_BANCAIRE",visa,477186
477186716,9,"VISA, CARTE_BANCAIRE",visa,477186
477186714,9,"VISA, CARTE_BANCAIRE",visa,477186
477186757,9,"VISA, CARTE_BANCAIRE",visa,477186
477186789,9,"VISA, CARTE_BANCAIRE",visa,477186
477186787,9,"VISA, CARTE_BANCAIRE",visa,477186
477186751,9,"VISA, CARTE_BANCAIRE",visa,477186
477186734,9,"VISA, CARTE_BANCAIRE",visa,477186
477186754,9,"VISA, CARTE_BANCAIRE",visa,477186
456238109,9,"VISA, CARTE_BANCAIRE",visa,456238
516207027,9,"MASTER, CARTE_BANCAIRE",master,516207
529314023,9,"MASTER, CARTE_BANCAIRE",master,529314
529313011,9,"MASTER, CARTE_BANCAIRE",master,529313
455673030,9,"VISA, CARTE_BANCAIRE",visa,455673
477182987,9,"VISA, CARTE_BANCAIRE",visa,477182
477182982,9,"VISA, CARTE_BANCAIRE",visa,477182
477186209,9,"VISA, CARTE_BANCAIRE",visa,477186
477186773,9,"VISA, CARTE_BANCAIRE",visa,477186
477186750,9,"VISA, CARTE_BANCAIRE",visa,477186
477186767,9,"VISA, CARTE_BANCAIRE",visa,477186
497848106,9,"VISA, CARTE_BANCAIRE",visa,497848
477186718,9,"VISA, CARTE_BANCAIRE",visa,477186
477186749,9,"VISA, CARTE_BANCAIRE",visa,477186
477186235,9,"VISA, CARTE_BANCAIRE",visa,477186
477186781,9,"VISA, CARTE_BANCAIRE",visa,477186
477186746,9,"VISA, CARTE_BANCAIRE",visa,477186
477182934,9,"VISA, CARTE_BANCAIRE",visa,477182
529314015,9,"MASTER, CARTE_BANCAIRE",master,529314
516207024,9,"MASTER, CARTE_BANCAIRE",master,516207
529314024,9,"MASTER, CARTE_BANCAIRE",master,529314
497848108,9,"VISA, CARTE_BANCAIRE",visa,497848
529313013,9,"MASTER, CARTE_BANCAIRE",master,529313
513386102,9,"MASTER, CARTE_BANCAIRE",master,513386
477182979,9,"VISA, CARTE_BANCAIRE",visa,477182
477182247,9,"VISA, CARTE_BANCAIRE",visa,477182
516207026,9,"MASTER, CARTE_BANCAIRE",master,516207
529313025,9,"MASTER, CARTE_BANCAIRE",master,529313
529313023,9,"MASTER, CARTE_BANCAIRE",master,529313
455673070,9,"VISA, CARTE_BANCAIRE",visa,455673
477182913,9,"VISA, CARTE_BANCAIRE",visa,477182
477182905,9,"VISA, CARTE_BANCAIRE",visa,477182
477182246,9,"VISA, CARTE_BANCAIRE",visa,477182
477182954,9,"VISA, CARTE_BANCAIRE",visa,477182
455673080,9,"VISA, CARTE_BANCAIRE",visa,455673
477182208,9,"VISA, CARTE_BANCAIRE",visa,477182
477182904,9,"VISA, CARTE_BANCAIRE",visa,477182
513386100,9,"MASTER, CARTE_BANCAIRE",master,513386
529314026,9,"MASTER, CARTE_BANCAIRE",master,529314
529313026,9,"MASTER, CARTE_BANCAIRE",master,529313
477186779,9,"VISA, CARTE_BANCAIRE",visa,477186
529314017,9,"MASTER, CARTE_BANCAIRE",master,529314
529313012,9,"MASTER, CARTE_BANCAIRE",master,529313
513386602,9,"MASTER, CARTE_BANCAIRE",master,513386
513379033,9,"MASTER, CARTE_BANCAIRE",master,513379
477182917,9,"VISA, CARTE_BANCAIRE",visa,477182
477182935,9,"VISA, CARTE_BANCAIRE",visa,477182
477182940,9,"VISA, CARTE_BANCAIRE",visa,477182
477182939,9,"VISA, CARTE_BANCAIRE",visa,477182
513379035,9,"MASTER, CARTE_BANCAIRE",master,513379
513386106,9,"MASTER, CARTE_BANCAIRE",master,513386
513386306,9,"MASTER, CARTE_BANCAIRE",master,513386
513379031,9,"MASTER, CARTE_BANCAIRE",master,513379
456238108,9,"VISA, CARTE_BANCAIRE",visa,456238
456238107,9,"VISA, CARTE_BANCAIRE",visa,456238
513379034,9,"MASTER, CARTE_BANCAIRE",master,513379
513379038,9,"MASTER, CARTE_BANCAIRE",master,513379
513386603,9,"MASTER, CARTE_BANCAIRE",master,513386
513386103,9,"MASTER, CARTE_BANCAIRE",master,513386
497338299,9,"VISA, CARTE_BANCAIRE",visa,497338
477186788,9,"VISA, CARTE_BANCAIRE",visa,477186
513386302,9,"MASTER, CARTE_BANCAIRE",master,513386
513379030,9,"MASTER, CARTE_BANCAIRE",master,513379
513386307,9,"MASTER, CARTE_BANCAIRE",master,513386
456238102,9,"VISA, CARTE_BANCAIRE",visa,456238
477186287,9,"VISA, CARTE_BANCAIRE",visa,477186
513386105,9,"MASTER, CARTE_BANCAIRE",master,513386
477186707,9,"VISA, CARTE_BANCAIRE",visa,477186
477186708,9,"VISA, CARTE_BANCAIRE",visa,477186
497631609,9,"VISA, CARTE_BANCAIRE",visa,497631
513386601,9,"MASTER, CARTE_BANCAIRE",master,513386
513386101,9,"MASTER, CARTE_BANCAIRE",master,513386
456238103,9,"VISA, CARTE_BANCAIRE",visa,456238
477186769,9,"VISA, CARTE_BANCAIRE",visa,477186
477186756,9,"VISA, CARTE_BANCAIRE",visa,477186
477186715,9,"VISA, CARTE_BANCAIRE",visa,477186
513379039,9,"MASTER, CARTE_BANCAIRE",master,513379
483733235,9,"VISA, CARTE_BANCAIRE",visa,483733
456299006,9,"VISA, CARTE_BANCAIRE",visa,456299
456299103,9,"VISA, CARTE_BANCAIRE",visa,456299
456299010,9,"VISA, CARTE_BANCAIRE",visa,456299
497699994,9,"VISA, CARTE_BANCAIRE",visa,497699
497699993,9,"VISA, CARTE_BANCAIRE",visa,497699
513386303,9,"MASTER, CARTE_BANCAIRE",master,513386
497699990,9,"VISA, CARTE_BANCAIRE",visa,497699
456299100,9,"VISA, CARTE_BANCAIRE",visa,456299
513379036,9,"MASTER, CARTE_BANCAIRE",master,513379
456238101,9,"VISA, CARTE_BANCAIRE",visa,456238
456299105,9,"VISA, CARTE_BANCAIRE",visa,456299
483733256,9,"VISA, CARTE_BANCAIRE",visa,483733
483733278,9,"VISA, CARTE_BANCAIRE",visa,483733
513614708,9,"MASTER, CARTE_BANCAIRE",master,513614
456238106,9,"VISA, CARTE_BANCAIRE",visa,456238
513386107,9,"MASTER, CARTE_BANCAIRE",master,513386
513614603,9,"MASTER, CARTE_BANCAIRE",master,513614
513614301,9,"MASTER, CARTE_BANCAIRE",master,513614
456299011,9,"VISA, CARTE_BANCAIRE",visa,456299
456299107,9,"VISA, CARTE_BANCAIRE",visa,456299
456299007,9,"VISA, CARTE_BANCAIRE",visa,456299
513386300,9,"MASTER, CARTE_BANCAIRE",master,513386
483733239,9,"VISA, CARTE_BANCAIRE",visa,483733
513386104,9,"MASTER, CARTE_BANCAIRE",master,513386
456299102,9,"VISA, CARTE_BANCAIRE",visa,456299
456299109,9,"VISA, CARTE_BANCAIRE",visa,456299
456238100,9,"VISA, CARTE_BANCAIRE",visa,456238
483733819,9,"VISA, CARTE_BANCAIRE",visa,483733
483733835,9,"VISA, CARTE_BANCAIRE",visa,483733
483733287,9,"VISA, CARTE_BANCAIRE",visa,483733
513614704,9,"MASTER, CARTE_BANCAIRE",master,513614
532347072,9,"MASTER, CARTE_BANCAIRE",master,532347
532347075,9,"MASTER, CARTE_BANCAIRE",master,532347
483733267,9,"VISA, CARTE_BANCAIRE",visa,483733
456299000,9,"VISA, CARTE_BANCAIRE",visa,456299
513614702,9,"MASTER, CARTE_BANCAIRE",master,513614
513614303,9,"MASTER, CARTE_BANCAIRE",master,513614
513614640,9,"MASTER, CARTE_BANCAIRE",master,513614
456245667,9,"VISA, CARTE_BANCAIRE",visa,456245
532347074,9,"MASTER, CARTE_BANCAIRE",master,532347
532347005,9,"MASTER, CARTE_BANCAIRE",master,532347
532347009,9,"MASTER, CARTE_BANCAIRE",master,532347
532347002,9,"MASTER, CARTE_BANCAIRE",master,532347
477182966,9,"VISA, CARTE_BANCAIRE",visa,477182
477182955,9,"VISA, CARTE_BANCAIRE",visa,477182
497699998,9,"VISA, CARTE_BANCAIRE",visa,497699
455670010,9,"VISA, CARTE_BANCAIRE",visa,455670
477182276,9,"VISA, CARTE_BANCAIRE",visa,477182
532347077,9,"MASTER, CARTE_BANCAIRE",master,532347
532347078,9,"MASTER, CARTE_BANCAIRE",master,532347
477182986,9,"VISA, CARTE_BANCAIRE",visa,477182
477182209,9,"VISA, CARTE_BANCAIRE",visa,477182
477182972,9,"VISA, CARTE_BANCAIRE",visa,477182
477182910,9,"VISA, CARTE_BANCAIRE",visa,477182
477182976,9,"VISA, CARTE_BANCAIRE",visa,477182
477182983,9,"VISA, CARTE_BANCAIRE",visa,477182
477182238,9,"VISA, CARTE_BANCAIRE",visa,477182
477182915,9,"VISA, CARTE_BANCAIRE",visa,477182
477186777,9,"VISA, CARTE_BANCAIRE",visa,477186
477186747,9,"VISA, CARTE_BANCAIRE",visa,477186
477186247,9,"VISA, CARTE_BANCAIRE",visa,477186
477186705,9,"VISA, CARTE_BANCAIRE",visa,477186
513386604,9,"MASTER, CARTE_BANCAIRE",master,513386
477182947,9,"VISA, CARTE_BANCAIRE",visa,477182
477182950,9,"VISA, CARTE_BANCAIRE",visa,477182
477186783,9,"VISA, CARTE_BANCAIRE",visa,477186
477186755,9,"VISA, CARTE_BANCAIRE",visa,477186
477186742,9,"VISA, CARTE_BANCAIRE",visa,477186
477186709,9,"VISA, CARTE_BANCAIRE",visa,477186
477186236,9,"VISA, CARTE_BANCAIRE",visa,477186
477186739,9,"VISA, CARTE_BANCAIRE",visa,477186
477186768,9,"VISA, CARTE_BANCAIRE",visa,477186
477186740,9,"VISA, CARTE_BANCAIRE",visa,477186
477186702,9,"VISA, CARTE_BANCAIRE",visa,477186
477186208,9,"VISA, CARTE_BANCAIRE",visa,477186
477186717,9,"VISA, CARTE_BANCAIRE",visa,477186
477186772,9,"VISA, CARTE_BANCAIRE",visa,477186
477186774,9,"VISA, CARTE_BANCAIRE",visa,477186
477186704,9,"VISA, CARTE_BANCAIRE",visa,477186
477186267,9,"VISA, CARTE_BANCAIRE",visa,477186
477186719,9,"VISA, CARTE_BANCAIRE",visa,477186
477186711,9,"VISA, CARTE_BANCAIRE",visa,477186
513513656,9,"MASTER, CARTE_BANCAIRE",master,513513
513513667,9,"MASTER, CARTE_BANCAIRE",master,513513
513513635,9,"MASTER, CARTE_BANCAIRE",master,513513
513379032,9,"MASTER, CARTE_BANCAIRE",master,513379
513386305,9,"MASTER, CARTE_BANCAIRE",master,513386
513379037,9,"MASTER, CARTE_BANCAIRE",master,513379
513386301,9,"MASTER, CARTE_BANCAIRE",master,513386
497796007,9,"VISA, CARTE_BANCAIRE",visa,497796
497811100,9,"VISA, CARTE_BANCAIRE",visa,497811
513386605,9,"MASTER, CARTE_BANCAIRE",master,513386
456238105,9,"VISA, CARTE_BANCAIRE",visa,456238
513386607,9,"MASTER, CARTE_BANCAIRE",master,513386
513386304,9,"MASTER, CARTE_BANCAIRE",master,513386
456238104,9,"VISA, CARTE_BANCAIRE",visa,456238
513539856,9,"MASTER, CARTE_BANCAIRE",master,513539
513539808,9,"MASTER, CARTE_BANCAIRE",master,513539
456299004,9,"VISA, CARTE_BANCAIRE",visa,456299
513539835,9,"MASTER, CARTE_BANCAIRE",master,513539
497796006,9,"VISA, CARTE_BANCAIRE",visa,497796
456299108,9,"VISA, CARTE_BANCAIRE",visa,456299
456299005,9,"VISA, CARTE_BANCAIRE",visa,456299
456299009,9,"VISA, CARTE_BANCAIRE",visa,456299
456299104,9,"VISA, CARTE_BANCAIRE",visa,456299
532347003,9,"MASTER, CARTE_BANCAIRE",master,532347
532347073,9,"MASTER, CARTE_BANCAIRE",master,532347
532347079,9,"MASTER, CARTE_BANCAIRE",master,532347
513386600,9,"MASTER, CARTE_BANCAIRE",master,513386
513386606,9,"MASTER, CARTE_BANCAIRE",master,513386
529542036,9,"MASTER, CARTE_BANCAIRE",master,529542
529542014,9,"MASTER, CARTE_BANCAIRE",master,529542
529542034,9,"MASTER, CARTE_BANCAIRE",master,529542
529542013,9,"MASTER, CARTE_BANCAIRE",master,529542
529542037,9,"MASTER, CARTE_BANCAIRE",master,529542
497575454,9,"VISA, CARTE_BANCAIRE",visa,497575
497575358,9,"VISA, CARTE_BANCAIRE",visa,497575
497575311,9,"VISA, CARTE_BANCAIRE",visa,497575
497575314,9,"VISA, CARTE_BANCAIRE",visa,497575
497575435,9,"VISA, CARTE_BANCAIRE",visa,497575
497575331,9,"VISA, CARTE_BANCAIRE",visa,497575
497575401,9,"VISA, CARTE_BANCAIRE",visa,497575
497575439,9,"VISA, CARTE_BANCAIRE",visa,497575
497575470,9,"VISA, CARTE_BANCAIRE",visa,497575
497575479,9,"VISA, CARTE_BANCAIRE",visa,497575
529542015,9,"MASTER, CARTE_BANCAIRE",master,529542
529542030,9,"MASTER, CARTE_BANCAIRE",master,529542
529542033,9,"MASTER, CARTE_BANCAIRE",master,529542
497575334,9,"VISA, CARTE_BANCAIRE",visa,497575
497575350,9,"VISA, CARTE_BANCAIRE",visa,497575
497575387,9,"VISA, CARTE_BANCAIRE",visa,497575
497575382,9,"VISA, CARTE_BANCAIRE",visa,497575
497575451,9,"VISA, CARTE_BANCAIRE",visa,497575
497575460,9,"VISA, CARTE_BANCAIRE",visa,497575
497575409,9,"VISA, CARTE_BANCAIRE",visa,497575
497575347,9,"VISA, CARTE_BANCAIRE",visa,497575
497575366,9,"VISA, CARTE_BANCAIRE",visa,497575
497575340,9,"VISA, CARTE_BANCAIRE",visa,497575
497575368,9,"VISA, CARTE_BANCAIRE",visa,497575
497575383,9,"VISA, CARTE_BANCAIRE",visa,497575
497575473,9,"VISA, CARTE_BANCAIRE",visa,497575
497575449,9,"VISA, CARTE_BANCAIRE",visa,497575
497575355,9,"VISA, CARTE_BANCAIRE",visa,497575
497575413,9,"VISA, CARTE_BANCAIRE",visa,497575
497575367,9,"VISA, CARTE_BANCAIRE",visa,497575
497575410,9,"VISA, CARTE_BANCAIRE",visa,497575
497575315,9,"VISA, CARTE_BANCAIRE",visa,497575
497575333,9,"VISA, CARTE_BANCAIRE",visa,497575
497575348,9,"VISA, CARTE_BANCAIRE",visa,497575
497575407,9,"VISA, CARTE_BANCAIRE",visa,497575
497575369,9,"VISA, CARTE_BANCAIRE",visa,497575
497575330,9,"VISA, CARTE_BANCAIRE",visa,497575
497575356,9,"VISA, CARTE_BANCAIRE",visa,497575
497575376,9,"VISA, CARTE_BANCAIRE",visa,497575
497575432,9,"VISA, CARTE_BANCAIRE",visa,497575
497575445,9,"VISA, CARTE_BANCAIRE",visa,497575
497575477,9,"VISA, CARTE_BANCAIRE",visa,497575
497575458,9,"VISA, CARTE_BANCAIRE",visa,497575
497575488,9,"VISA, CARTE_BANCAIRE",visa,497575
497575463,9,"VISA, CARTE_BANCAIRE",visa,497575
497575440,9,"VISA, CARTE_BANCAIRE",visa,497575
529542017,9,"MASTER, CARTE_BANCAIRE",master,529542
477182973,9,"VISA, CARTE_BANCAIRE",visa,477182
477182906,9,"VISA, CARTE_BANCAIRE",visa,477182
477182944,9,"VISA, CARTE_BANCAIRE",visa,477182
477182951,9,"VISA, CARTE_BANCAIRE",visa,477182
455670114,9,"VISA, CARTE_BANCAIRE",visa,455670
455670005,9,"VISA, CARTE_BANCAIRE",visa,455670
529542035,9,"MASTER, CARTE_BANCAIRE",master,529542
477182914,9,"VISA, CARTE_BANCAIRE",visa,477182
477182942,9,"VISA, CARTE_BANCAIRE",visa,477182
455670011,9,"VISA, CARTE_BANCAIRE",visa,455670
477182978,9,"VISA, CARTE_BANCAIRE",visa,477182
529542016,9,"MASTER, CARTE_BANCAIRE",master,529542
529542031,9,"MASTER, CARTE_BANCAIRE",master,529542
477182907,9,"VISA, CARTE_BANCAIRE",visa,477182
477182256,9,"VISA, CARTE_BANCAIRE",visa,477182
477182969,9,"VISA, CARTE_BANCAIRE",visa,477182
477182943,9,"VISA, CARTE_BANCAIRE",visa,477182
497575336,9,"VISA, CARTE_BANCAIRE",visa,497575
497575305,9,"VISA, CARTE_BANCAIRE",visa,497575
477182266,9,"VISA, CARTE_BANCAIRE",visa,477182
477182938,9,"VISA, CARTE_BANCAIRE",visa,477182
477182916,9,"VISA, CARTE_BANCAIRE",visa,477182
477182968,9,"VISA, CARTE_BANCAIRE",visa,477182
477186743,9,"VISA, CARTE_BANCAIRE",visa,477186
477186752,9,"VISA, CARTE_BANCAIRE",visa,477186
497575338,9,"VISA, CARTE_BANCAIRE",visa,497575
497575309,9,"VISA, CARTE_BANCAIRE",visa,497575
497575364,9,"VISA, CARTE_BANCAIRE",visa,497575
497575373,9,"VISA, CARTE_BANCAIRE",visa,497575
497575438,9,"VISA, CARTE_BANCAIRE",visa,497575
497575455,9,"VISA, CARTE_BANCAIRE",visa,497575
483733202,9,"VISA, CARTE_BANCAIRE",visa,483733
483733276,9,"VISA, CARTE_BANCAIRE",visa,483733
513614644,9,"MASTER, CARTE_BANCAIRE",master,513614
497575307,9,"VISA, CARTE_BANCAIRE",visa,497575
497575354,9,"VISA, CARTE_BANCAIRE",visa,497575
497575379,9,"VISA, CARTE_BANCAIRE",visa,497575
497575466,9,"VISA, CARTE_BANCAIRE",visa,497575
497575475,9,"VISA, CARTE_BANCAIRE",visa,497575
497575416,9,"VISA, CARTE_BANCAIRE",visa,497575
477186202,9,"VISA, CARTE_BANCAIRE",visa,477186
477186246,9,"VISA, CARTE_BANCAIRE",visa,477186
513614602,9,"MASTER, CARTE_BANCAIRE",master,513614
497575484,9,"VISA, CARTE_BANCAIRE",visa,497575
497575469,9,"VISA, CARTE_BANCAIRE",visa,497575
497575352,9,"VISA, CARTE_BANCAIRE",visa,497575
